"id","latitude","longitude","year","name","maturity","bottom_depth","surface_temperature","bottom_temperature","haul","cpue"
187675,57.112,-170.45658,1985,"hair crab","Total female",48,7.1,5.7,133,307
187676,58.33542,-167.80284,1985,"hair crab","Total female",59,3,,86,78
187789,57.50509,-168.77325,1985,"hair crab","Total male",70,8.8,2.2,112,149
187790,57.50683,-169.22375,1985,"hair crab","Total male",70,9.5,2.2,199,147
187791,57.84242,-168.74492,1985,"hair crab","Total male",70,8.6,1,114,62
187792,58.33542,-167.80284,1985,"hair crab","Total male",59,3,,86,78
187793,58.34342,-166.54042,1985,"hair crab","Total male",46,3.1,,85,87
187794,58.34859,-164.62117,1985,"hair crab","Total male",42,3.4,3.4,68,77
187795,58.99109,-167.24325,1985,"hair crab","Total male",37,4,,3,248
187796,58.99892,-168.53592,1985,"hair crab","Total male",46,3.1,2.4,11,77
188429,56.34467,-160.95675,1985,"hair crab","Total male",51,4.7,3.7,8,78
188430,56.33267,-170.70525,1985,"hair crab","Total male",121,7.8,3.8,129,72
188431,56.70275,-169.49058,1985,"hair crab","Total male",75,6.8,3.8,124,75
188432,56.66542,-171.99492,1985,"hair crab","Total male",128,8.3,4.1,198,72
188433,57.00017,-162.77434,1985,"hair crab","Total male",57,4.3,1.9,47,72
188434,56.99008,-161.5705,1985,"hair crab","Total male",68,5.5,2.7,31,70
188435,57.0035,-168.96634,1985,"hair crab","Total male",79,9.3,2.8,196,71
188436,57.0135,-169.542,1985,"hair crab","Total male",60,7,3.1,122,400
188437,56.95742,-170.14842,1985,"hair crab","Total male",73,6.9,3.9,132,838
188438,56.831,-169.90359,1985,"hair crab","Total male",71,6.7,4.4,123,1175
188439,57.32792,-167.12559,1985,"hair crab","Total male",68,8.3,1.2,93,71
188440,57.34292,-168.36542,1985,"hair crab","Total male",73,8.8,2,111,206
188441,57.3375,-169.01009,1985,"hair crab","Total male",68,9.4,3.3,198,1540
188442,57.33725,-169.59559,1985,"hair crab","Total male",60,8.3,2.3,119,210
188443,57.339,-170.86784,1985,"hair crab","Total male",82,8.5,3.6,134,291
188444,57.17034,-169.88867,1985,"hair crab","Total male",48,,,118,896
188445,57.112,-170.45658,1985,"hair crab","Total male",48,7.1,5.7,133,1534
188446,57.6615,-167.75392,1985,"hair crab","Total male",68,8.1,1.4,185,228
188447,57.55709,-167.15459,1985,"hair crab","Total male",68,7.8,0.6,92,72
188448,57.67,-164.60783,1985,"hair crab","Total male",51,8.2,3.3,154,73
188449,57.66684,-162.75242,1985,"hair crab","Total male",42,4.1,2.5,45,77
188450,57.67142,-168.39492,1985,"hair crab","Total male",70,8.5,1.2,113,76
188451,57.67092,-169.04967,1985,"hair crab","Total male",66,9.4,1.9,200,76
187586,55.68475,-163.40567,1986,"hair crab","Total male",79,4.6,2.5,26,225
187587,58.32275,-169.11375,1986,"hair crab","Total male",71,5.3,0.3,109,146
187588,58.67125,-167.86717,1986,"hair crab","Total male",48,5.5,2.3,97,78
187589,58.66367,-167.22667,1986,"hair crab","Total male",42,3.5,2.6,81,152
187590,58.66834,-168.50117,1986,"hair crab","Total male",51,3.7,1.8,90,79
187591,59.03792,-168.57017,1986,"hair crab","Total male",44,4.3,2.2,91,431
187592,58.98759,-169.19284,1986,"hair crab","Total male",57,3.2,1.7,111,74
187593,56.00275,-162.82667,1986,"hair crab","Total male",82,4.7,1.9,33,74
187594,56,-162.25967,1986,"hair crab","Total male",70,4.2,2.8,24,113
187595,56.32559,-162.20734,1986,"hair crab","Total male",75,4,2.3,23,78
187596,56.33934,-161.60484,1986,"hair crab","Total male",66,3.9,2.2,18,149
187597,57.00359,-162.78334,1986,"hair crab","Total male",62,2.8,0.9,30,74
187598,56.99284,-162.17292,1986,"hair crab","Total male",59,2.8,1.6,21,68
187599,56.97284,-159.73325,1986,"hair crab","Total male",53,4.2,2.8,8,80
187600,57.01983,-169.56117,1986,"hair crab","Total male",60,6.4,2.6,109,593
187601,56.99484,-170.1925,1986,"hair crab","Total male",73,7.2,3.1,129,75
187602,56.83809,-169.90517,1986,"hair crab","Total male",70,6.8,3.6,110,70
187603,57.33267,-167.73842,1986,"hair crab","Total male",77,4.6,0.1,73,74
187667,57.82609,-169.978,1986,"hair crab","Total female",71,5.5,1,104,71
187668,58.33259,-167.18917,1986,"hair crab","Total female",51,4.1,1.5,82,142
187669,55.35433,-163.43525,1986,"hair crab","Total female",49,,,25,111
187670,57.01983,-169.56117,1986,"hair crab","Total female",60,6.4,2.6,109,395
187671,57.17617,-169.90384,1986,"hair crab","Total female",46,5,4,108,81
187672,57.11209,-170.50667,1986,"hair crab","Total female",60,7.1,3.6,128,309
187685,58.66834,-168.50117,1986,"hair crab","Total female",51,3.7,1.8,90,79
187686,59.31917,-174.44634,1986,"hair crab","Total female",124,7.8,1.1,172,72
187687,59.66309,-169.26709,1986,"hair crab","Total female",49,5.1,0,113,78
187688,60.33367,-168.66342,1986,"hair crab","Total female",35,3.8,3.2,95,73
187774,57.33284,-168.99967,1986,"hair crab","Total male",73,6.7,1.6,104,768
187775,57.33434,-169.62609,1986,"hair crab","Total male",60,6.8,1.2,107,70
187776,57.343,-170.21617,1986,"hair crab","Total male",57,6.9,3.3,127,234
187777,57.17617,-169.90384,1986,"hair crab","Total male",46,5,4,108,651
187778,57.11209,-170.50667,1986,"hair crab","Total male",60,7.1,3.6,128,2010
187779,57.65717,-167.74717,1986,"hair crab","Total male",73,3.3,0.6,72,398
187780,57.675,-163.38084,1986,"hair crab","Total male",44,2,1.9,32,75
187781,57.662,-168.40925,1986,"hair crab","Total male",70,5.2,1,85,69
187782,58.00817,-165.25125,1986,"hair crab","Total male",53,3.3,1.4,52,79
187783,58.0045,-168.43425,1986,"hair crab","Total male",68,4.2,0.8,87,73
187784,57.83367,-168.752,1986,"hair crab","Total male",70,4.4,0.9,86,69
187785,57.83625,-169.36559,1986,"hair crab","Total male",68,5.5,0.8,107,73
187786,58.33259,-167.18917,1986,"hair crab","Total male",51,4.1,1.5,82,71
187787,58.32667,-166.56767,1986,"hair crab","Total male",49,3.2,2.5,86,306
187788,58.32684,-164.61725,1986,"hair crab","Total male",42,4.2,2.2,40,70
187805,59.33883,-168.584,1986,"hair crab","Total male",40,3.4,1.7,92,136
187806,59.67192,-168.62009,1986,"hair crab","Total male",37,5,2,93,145
187807,59.66309,-169.26709,1986,"hair crab","Total male",49,5.1,0,113,78
187808,60.00634,-168.63942,1986,"hair crab","Total male",37,3.9,2.2,94,145
187677,57.15292,-169.91584,1987,"hair crab","Total female",48,7.5,5.1,125,409
187678,57.11517,-170.47892,1987,"hair crab","Total female",51,,5.5,106,216
187679,57.51292,-169.34584,1987,"hair crab","Total female",68,,3.2,95,151
187680,58.32884,-168.46042,1987,"hair crab","Total female",64,6.2,3.2,110,69
187681,58.64317,-168.4895,1987,"hair crab","Total female",51,5.7,3.2,109,145
187682,58.67059,-169.13692,1987,"hair crab","Total female",60,,3.2,90,77
187683,58.99792,-168.53667,1987,"hair crab","Total female",44,4,2.6,108,155
187684,59.01075,-169.19267,1987,"hair crab","Total female",53,,2.3,89,83
187689,55.36617,-163.44634,1987,"hair crab","Total female",53,6.3,5,58,75
187690,55.99908,-162.81333,1987,"hair crab","Total female",80,6.3,3.6,19,72
187691,56.00992,-168.20234,1987,"hair crab","Total female",150,9.2,4.2,158,83
187692,56.36892,-169.47692,1987,"hair crab","Total female",134,7.6,4.2,121,79
187693,56.67342,-162.76458,1987,"hair crab","Total female",71,4.5,3.1,21,79
187694,56.67633,-162.18192,1987,"hair crab","Total female",68,5.6,3.4,38,62
187695,56.98917,-162.78942,1987,"hair crab","Total female",60,4.4,3.2,22,77
187696,56.99033,-160.90033,1987,"hair crab","Total female",71,5.1,3.5,32,152
187697,56.99858,-169.60634,1987,"hair crab","Total female",60,7.6,4.6,124,76
187698,57.33575,-169.63192,1987,"hair crab","Total female",60,8.1,3.2,126,529
187715,59.33342,-168.56333,1987,"hair crab","Total female",40,3.5,2.1,107,75
187797,58.64317,-168.4895,1987,"hair crab","Total male",51,5.7,3.2,109,145
187798,58.99367,-167.90575,1987,"hair crab","Total male",40,,2.4,80,63
187799,58.99792,-168.53667,1987,"hair crab","Total male",44,4,2.6,108,232
187800,59.01075,-169.19267,1987,"hair crab","Total male",53,,2.3,89,83
187801,59.33342,-168.56333,1987,"hair crab","Total male",40,3.5,2.1,107,150
187802,59.6635,-168.61117,1987,"hair crab","Total male",37,2.5,2.2,106,77
187803,59.67825,-169.31525,1987,"hair crab","Total male",46,,1.7,87,79
187804,60.00492,-169.32367,1987,"hair crab","Total male",44,,1.5,86,79
187809,55.665,-163.40267,1987,"hair crab","Total male",79,7.1,4.2,57,135
187810,55.66784,-162.82083,1987,"hair crab","Total male",53,6.4,4.6,18,100
187811,55.99908,-162.81333,1987,"hair crab","Total male",80,6.3,3.6,19,215
187812,56.025,-162.26167,1987,"hair crab","Total male",70,5.7,4.1,35,205
187813,56.33734,-162.79859,1987,"hair crab","Total male",79,5.3,3.7,20,85
187814,56.67342,-162.76458,1987,"hair crab","Total male",71,4.5,3.1,21,79
187815,56.68159,-161.56783,1987,"hair crab","Total male",88,5.6,3.3,16,84
187816,56.66592,-160.36342,1987,"hair crab","Total male",57,4.8,3.7,4,220
187817,57.0055,-162.17242,1987,"hair crab","Total male",57,5.7,3.4,39,72
187818,56.98634,-160.33975,1987,"hair crab","Total male",60,4.6,3.5,5,80
187819,57.00425,-159.706,1987,"hair crab","Total male",55,4.7,3.6,22,76
187820,56.99125,-168.34842,1987,"hair crab","Total male",79,7,3.9,117,135
187821,56.99858,-169.60634,1987,"hair crab","Total male",60,7.6,4.6,124,228
187822,57.00542,-170.20242,1987,"hair crab","Total male",70,,5.2,105,190
187823,56.83042,-169.8205,1987,"hair crab","Total male",70,7,4.6,123,224
187824,57.33784,-169.004,1987,"hair crab","Total male",71,,4.1,96,607
187825,57.33575,-169.63192,1987,"hair crab","Total male",60,8.1,3.2,126,831
187826,57.33242,-170.2275,1987,"hair crab","Total male",53,,6,107,296
187827,57.15292,-169.91584,1987,"hair crab","Total male",48,7.5,5.1,125,1774
187828,57.11517,-170.47892,1987,"hair crab","Total male",51,,5.5,106,1873
187829,57.67542,-162.75192,1987,"hair crab","Total male",42,4.5,3.3,25,64
187830,57.67492,-169.05309,1987,"hair crab","Total male",68,,4,94,88
188004,57.51292,-169.34584,1987,"hair crab","Total male",68,,3.2,95,1205
188005,57.99875,-165.90217,1987,"hair crab","Total male",53,4,3.2,77,70
188006,58.00484,-164.00733,1987,"hair crab","Total male",44,3.5,2.8,30,57
189781,60.2495,-168.71242,1987,"hair crab","Total male",35,3.8,3.3,104,80
189782,60.33408,-170.6575,1987,"hair crab","Total male",60,,0.4,118,64
189783,60.67042,-171.43175,1987,"hair crab","Total male",60,7.6,-0.4,139,70
189784,60.66667,-172.75609,1987,"hair crab","Total male",42,6,2.6,173,73
189785,60.96917,-172.13425,1987,"hair crab","Total male",64,,0.9,119,62
193483,59.6635,-168.61117,1987,"hair crab","Total female",37,2.5,2.2,106,77
187699,56.31517,-162.18075,1988,"hair crab","Total female",75,7,2.2,27,88
187700,56.67859,-169.50709,1988,"hair crab","Total female",79,5.7,4.2,111,137
187701,57.01175,-159.66467,1988,"hair crab","Total female",55,4.4,3.5,13,90
187702,57.00259,-168.33559,1988,"hair crab","Total female",79,7.8,1.6,104,90
187703,57.05567,-169.585,1988,"hair crab","Total female",60,5.1,1.8,114,90
187704,57.014,-170.1935,1988,"hair crab","Total female",68,5.7,3.9,116,246
187705,56.84042,-169.86367,1988,"hair crab","Total female",71,6.9,3.5,112,322
187706,57.3885,-161.50933,1988,"hair crab","Total female",59,4.6,2.3,22,59
187707,59.60275,-171.89367,1988,"hair crab","Total female",80,7.6,-0.7,137,70
187708,57.35192,-160.93117,1988,"hair crab","Total female",60,6,2.7,17,92
187709,57.16608,-169.87858,1988,"hair crab","Total female",49,4.4,4.1,113,1354
187710,57.11517,-170.485,1988,"hair crab","Total female",59,7.1,4.1,117,361
187711,58.34017,-167.20175,1988,"hair crab","Total female",49,5.8,2,85,90
187712,58.73192,-167.8615,1988,"hair crab","Total female",46,4.8,2.9,90,76
187713,58.64725,-168.50742,1988,"hair crab","Total female",53,5,2.4,96,89
187714,58.99634,-168.53617,1988,"hair crab","Total female",44,5.6,2.3,95,98
189760,56.983,-162.79467,1988,"hair crab","Total male",62,4.1,1.1,34,70
189761,57.01175,-159.66467,1988,"hair crab","Total male",55,4.4,3.5,13,270
